content_length,sentiment
23,0.9846007322301071
42,-0.041927823312652324
21,0.7870990604842156
24,0.7263213342867489
20,-0.1402998703345577
90,0.9999920663324429
15,0.4032824790395706
128,-0.6293367200995155
7,-0.3791678126176554
27,-0.6933097327948143
31,0.16099664196490382
5,0.0
32,-0.7120248997743512
19,-0.04749286958803345
29,-0.29817289484915377
34,0.9553703077830316
17,0.8703666639604675
65,0.9479313951895321
134,0.9591031081981747
55,0.9945584275351158
5,-0.5383433207448269
12,-0.691563147000017
7,0.11125958910227918
39,0.6980935260412888
31,0.2088386363103898
11,0.682001379725536
37,0.7203017828724629
23,0.6820901897882024
24,-0.1914358644656986
86,0.9999729207926977
34,0.992013083290382
15,0.27120691604193414
31,0.41580901076287424
9,-0.1474833235333639
20,-0.005205683126349392
46,0.7672775456532885
11,0.5872848013938805
45,0.6721920195891813
47,-0.9859360548515845
69,0.9999775085093332
9,0.8768965487205385
105,-0.9999826512241092
61,0.9949227807411158
23,0.5256566347679608
19,-0.9608893769700859
86,0.9919888758310909
28,0.7149585303141892
87,0.9470321584747494
5,0.0
12,-0.3119180062109608
47,0.5554602518672078
41,-0.6838035529960846
256,0.9999998697981303
77,0.9980601261588693
188,0.9999167210537019
59,0.07543555299878069
7,0.0
11,0.14748871316295342
37,0.7909414671730186
44,0.310897148781498
5,0.47368421052631615
45,-0.9360072185663886
15,0.16060063664257918
57,0.9814445811509609
39,0.3948512923830152
23,-0.7271566620886492
24,-0.6699596039334137
59,0.9991337707175723
44,0.610006387633107
15,-0.36885074584114164
54,0.9900614498909133
10,-0.9301545838028433
2,-0.13513513513513464
35,-0.5398727846210434
4,0.052465563615616606
76,-0.9412773586643892
13,-0.3882641616947702
12,0.27601899166948063
22,0.42415187096629015
47,-0.989349324393767
20,-0.5325749821937427
31,0.54426392456002
92,-0.9342501367814797
28,0.9567427015807779
8,0.0
19,0.22330535755854752
67,0.9567187444707643
402,0.9999999661678725
108,0.97660550757862
104,-0.9816595527207161
12,0.9725166518283046
114,0.3834607774145282
5,0.0
34,0.5904481738983614
60,-0.8977756823195608
21,0.9790228852217926
35,0.9790428108391829
49,0.04126500836043978
23,0.9131588787961196
53,0.12779395907013313
145,-0.999293078813211
40,-0.4792731370650931
20,-0.7928025388313473
21,-0.46003535759107494
19,0.8611330989825594
41,0.11891991535543522
106,0.3850169045999787
135,0.9999946069559211
48,-0.9801851424768138
13,-0.7172925505620704
623,0.999999999999452
30,0.4245064552214495
3,-0.48017390802498583
96,-0.7192318541785223
33,-0.24337436975927207
14,0.7913927775039964
15,0.21580160218297006
